40.000000
R    49 -180.000  140.000    0.009
R    50 -180.000  140.000    0.011
R    51 -180.000  140.000    0.013
R    52 -180.000  140.000    0.014
R    53 -180.000  140.000    0.014
R    54 -180.000  140.000    0.015
R     0 -140.000 -180.000    0.012
R     1 -140.000 -180.000    0.012
R     2 -140.000 -180.000    0.012
R     3 -140.000 -180.000    0.012
R     4 -140.000 -180.000    0.012
R     5 -140.000 -180.000    0.012
R     6 -140.000 -180.000    0.012
R     7 -140.000 -180.000    0.012
R     8 -140.000 -180.000    0.011
R     9 -140.000 -180.000    0.011
R    10 -140.000 -180.000    0.010
R    11 -140.000 -180.000    0.008
R    12 -140.000 -180.000    0.002
R    13 -140.000 -180.000    0.002
R    14 -140.000 -180.000    0.001
R    15 -140.000 -180.000    0.002
R    16 -140.000 -180.000    0.003
R    17 -140.000 -180.000    0.006
R    18 -140.000 -180.000    0.007
R    19 -140.000 -180.000    0.011
R    20 -140.000 -180.000    0.024
R    21 -140.000 -180.000    0.026
R    22 -140.000 -180.000    0.027
R    23 -140.000 -180.000    0.032
R    24 -140.000 -180.000    0.034
R    25 -140.000 -180.000    0.035
R    26 -140.000 -180.000    0.037
R    27 -140.000 -180.000    0.037
R    28 -140.000 -180.000    0.037
R    29 -140.000 -180.000    0.037
R    30 -140.000 -180.000    0.037
R    31 -140.000 -180.000    0.037
R    32 -140.000 -180.000    0.037
R    33 -140.000 -180.000    0.037
R    34 -140.000 -180.000    0.037
R    35 -140.000 -180.000    0.036
R    36 -140.000 -180.000    0.035
R    37 -140.000 -180.000    0.033
R    38 -140.000 -180.000    0.012
R    39 -140.000 -180.000    0.015
R    40 -140.000 -180.000    0.015
R    41 -140.000 -180.000    0.015
R    42 -140.000 -180.000    0.016
R    43 -140.000 -180.000    0.015
R    44 -140.000 -180.000    0.015
R    45 -140.000 -180.000    0.015
R    46 -140.000 -180.000    0.013
R    47 -140.000 -180.000    0.012
R    48 -140.000 -180.000    0.008
R    49 -140.000 -180.000    0.008
R    50 -140.000 -180.000    0.009
R    51 -140.000 -180.000    0.011
R    52 -140.000 -180.000    0.012
R    53 -140.000 -180.000    0.012
R    54 -140.000 -180.000    0.012
R     0 -140.000 -140.000    0.002
R     1 -140.000 -140.000    0.002
R     2 -140.000 -140.000    0.002
R     3 -140.000 -140.000    0.002
R     4 -140.000 -140.000    0.002
R     5 -140.000 -140.000    0.002
R     6 -140.000 -140.000    0.002
R     7 -140.000 -140.000    0.002
R     8 -140.000 -140.000    0.002
R     9 -140.000 -140.000    0.002
R    10 -140.000 -140.000    0.002
